1356,2000-12-12,2001-01-15,Texas Severe Winter Storm (DR-1356),The head of the Federal Emergency Management Agency (FEMA) announced today that President Bush has made additional assistance available for the Texas ice storms last December by authorizing an increase in federal funding to cover the full cost for debris removal.FEMA Director Joe M. Allbaugh said federal funding for debris removal was previously cost
1357,2000-12-11,2001-01-03,Louisiana Severe Winter Storm   (DR-1357),The head of the Federal Emergency Management Agency (FEMA) announced today that President Bush has made additional assistance available for the Louisiana ice storms last December by authorizing an increase in federal funding to cover the full cost for debris removal.
1358,2000-12-16,2000-12-18,Vermont Severe Winter Storm (DR-1358),"Federal disaster aid was made available for Vermont today tohelp communities in the counties of Bennington and Rutland recover from theeffects of severe storms that struck the state last month, according to the headof the Federal Emergency Management Agency (FEMA)."
1360,2001-02-16,2001-03-15,Mississippi Tornadoes and  Severe Storms (DR-1360),Advisors from the Federal Emergency Management Agency's (FEMA) Hazard Mitigation team will be touring local sites during the next week to demonstrate the effectiveness and affordability of safe rooms to protect against injury during tornadoes and windstorms.
1361,2001-02-28,2001-03-16,Washington Earthquake (DR-1361),"Washington residents and businesses have received $129.7 million in recovery aid for damages caused by the Feb. 28 Nisqually earthquake, state and federal officials said today.Processing continues on assistance applications that were filed in accordance with the June 30 registration deadline. The 41,032 registrations from this disaster exceeds the combined total of all other previous Washington disasters, recovery officials said."
1362,2001-02-16,2001-02-17,Alabama Severe Storms &amp; Flooding (DR-1362),"Fayette County has been added to the list of Alabama counties eligible for federal disaster assistance following high winds and severe storms that raked the northern part of the state on February 16th, federal and state disaster recovery officials announced today. William Carwile, overseeing the federal/state recovery effort for the Federal Emergency Management Agency (FEMA), made the designation for Public Assistance eligibility following a review of additional information regarding damages incurred because of the storms."
1363,2001-02-14,2001-03-21,Arkansas Severe Storms &amp; Flooding (DR-1363),"The Federal Emergency Management Agency (FEMA), in compliance with an executive order permitting the donation of surplus federal equipment to educational institutions, today donated 91 computers valued at $188,258, which is the first installment of a total of 112 computers valued at $240,758, to the Russellville Independent School District."
1365,2001-04-03,2001-04-05,Mississippi Severe Storms &amp; Flooding (DR-1365),"Federal disaster aid has been made available for Mississippi to help families and communities recover from the effects of severe storms and floods that hit the state earlier this month, according to the head of the Federal Emergency Management Agency (FEMA).FEMA Director Joe M. Allbaugh said the assistance was authorized under a major disaster declaration issued for the state by President Bush.  The declaration covers damage to private and public property from the storms and flooding that occurred over the period of April 3-5."
1366,2001-04-21,2001-05-01,Kansas Severe Storms &amp; Tornado (DR-1366),"Residents of Barton County who suffereddamage from the severe storms, flooding, hail and tornado which struckHoisington, Kansas on April 21, have only one week remaining to register forfederal disaster assistance programs. The last day to register for FederalDisaster assistance is Tuesday, June 26."
1367,2001-04-08,2001-05-29,Iowa Severe Storms &amp; Flooding (DR-1367),"Iowa disaster victims who have not yet applied for federal disaster assistance have only one more week to apply. Monday, July 2, 2001 is the last day to file applications for most disaster assistance programs, according to federal and state disaster recovery officials."
1368,2001-04-18,2001-05-29,Illinois Flooding (DR-1368),"Residents of  Illinois who have not yet applied for federal disaster assistance have only one more month to apply.  July 9 is the last day to file applications for most disaster assistance programs, according to federal and state disaster recovery officials."
1369,2001-04-10,2001-07-06,Wisconsin Flooding (DR-1369),"Federal and state disaster recovery programs have disbursed nearly $13.5 million dollars to date to individuals and government entities located in the State of Wisconsin. President Bush's May 11, disaster declaration made residents and business owners in 18 counties eligible for disaster assistance.  Units of government in 32 counties affected by flooding and tornadoes also received grant funds.The breakdown is as follows:"
1370,2001-03-23,2001-07-03,Minnesota Flooding (DR-1370),"Federal disaster funds have been made availablefor Nobles County to help local governments rebuild public property damaged bythe recent severe storms in Minnesota, the head of the Federal EmergencyManagement Agency (FEMA) announced today. FEMA Director Joe M. Allbaugh said the assistance was approved following areview of damage data gathered by federal and state disaster recovery officials."
1371,2001-03-05,2001-03-31,Maine Severe Storms &amp; Flooding (DR-1371),"With the recent flood damage caused by tropical storm Allison, disaster officials are reminding homeowners throughout Maine that they may purchase flood insurance coverage through the National Flood Insurance Program (NFIP), a part of the Federal Emergency Management Agency (FEMA)."
